time	collisionFrequency	density	variance	alignmentGain	cohesionGain	separationGain	migrationGain	orthSepGain	a	c	speed	maxForce	flockingInterval	SOIRadius	
381.0049	0	3.75E-05	1159.26400494003	1	1	1	1	0	20	3	10	10	0.1	25	
382.0049	0	5E-05	1090.918418596	1	1	1	1	0	20	3	10	10	0.1	25	
383.0049	0	3.75E-05	3009.58733100127	1	1	1	1	0	20	3	10	10	0.1	25	
384.0049	0	3.75E-05	938.87572368397	1	1	1	1	0	20	3	10	10	0.1	25	
385.0049	0	5E-05	764.536393085343	1	1	1	1	0	20	3	10	10	0.1	25	
386.0049	0	5.625E-05	1018.55206470104	1	1	1	1	0	20	3	10	10	0.1	25	
387.0049	0	5.625E-05	551.124489916661	1	1	1	1	0	20	3	10	10	0.1	25	
388.0049	0	5E-05	768.521257846073	1	1	1	1	0	20	3	10	10	0.1	25	
389.0049	0	4.375E-05	948.54969151286	1	1	1	1	0	20	3	10	10	0.1	25	
390.0049	0	5.625E-05	285.126844707027	1	1	1	1	0	20	3	10	10	0.1	25	
391.0049	0	5.625E-05	856.527024799564	1	1	1	1	0	20	3	10	10	0.1	25	
392.0049	0	3.75E-05	1296.82954157148	1	1	1	1	0	20	3	10	10	0.1	25	
393.0049	0	3.75E-05	1123.82032119267	1	1	1	1	0	20	3	10	10	0.1	25	
394.0049	0	3.75E-05	768.379783540238	1	1	1	1	0	20	3	10	10	0.1	25	
395.0049	0	4.375E-05	457.235880026131	1	1	1	1	0	20	3	10	10	0.1	25	
396.0049	0	5E-05	494.306088006626	1	1	1	1	0	20	3	10	10	0.1	25	
397.0049	0	3.75E-05	1100.75798852096	1	1	1	1	0	20	3	10	10	0.1	25	
398.0024	0	3.75E-05	1784.63450437858	1	1	1	1	0	20	3	10	10	0.1	25	
399.0049	0	3.75E-05	1632.27032900803	1	1	1	1	0	20	3	10	10	0.1	25	
400.0049	0	5E-05	1061.74937130972	1	1	1	1	0	20	3	10	10	0.1	25	
401.0049	0	4.375E-05	1175.78936178471	1	1	1	1	0	20	3	10	10	0.1	25	
402.0049	0	3.75E-05	563.380189167878	1	1	1	1	0	20	3	10	10	0.1	25	
403.0049	0	5E-05	590.977353162097	1	1	1	1	0	20	3	10	10	0.1	25	
404.0049	0	4.375E-05	1055.24785952729	1	1	1	1	0	20	3	10	10	0.1	25	
405.0049	0	4.375E-05	1881.67884360154	1	1	1	1	0	20	3	10	10	0.1	25	
406.0049	0	4.375E-05	2157.7732695772	1	1	1	1	0	20	3	10	10	0.1	25	
407.0049	0	3.75E-05	2918.48631591217	1	1	1	1	0	20	3	10	10	0.1	25	
408.0049	0	4.375E-05	1976.19067907772	1	1	1	1	0	20	3	10	10	0.1	25	
409.0049	0	5E-05	1598.50053320677	1	1	1	1	0	20	3	10	10	0.1	25	
410.0049	0	5E-05	1117.76103321776	1	1	1	1	0	20	3	10	10	0.1	25	
411.0049	0	4.375E-05	1161.4305848122	1	1	1	1	0	20	3	10	10	0.1	25	
412.0049	0	3.75E-05	1470.46519676303	1	1	1	1	0	20	3	10	10	0.1	25	
413.0049	0	3.75E-05	770.609958863885	1	1	1	1	0	20	3	10	10	0.1	25	
414.0049	0	5E-05	1080.41063900032	1	1	1	1	0	20	3	10	10	0.1	25	
415.0049	0	5.625E-05	1278.36291869866	1	1	1	1	0	20	3	10	10	0.1	25	
416.0049	0	5E-05	1039.05402915205	1	1	1	1	0	20	3	10	10	0.1	25	
417.0049	0	3.75E-05	1510.46928795396	1	1	1	1	0	20	3	10	10	0.1	25	
418.0049	0	3.75E-05	2122.7807155878	1	1	1	1	0	20	3	10	10	0.1	25	
419.0049	0	5E-05	1915.24186577287	1	1	1	1	0	20	3	10	10	0.1	25	
420.0049	0	5E-05	2233.40653185926	1	1	1	1	0	20	3	10	10	0.1	25	
421.0049	0	3.75E-05	2719.95634237367	1	1	1	1	0	20	3	10	10	0.1	25	
422.0049	0	4.375E-05	2598.72482013659	1	1	1	1	0	20	3	10	10	0.1	25	
423.0049	0	4.375E-05	1318.1642006242	1	1	1	1	0	20	3	10	10	0.1	25	
424.0049	0	4.375E-05	230.058368257449	1	1	1	1	0	20	3	10	10	0.1	25	
425.0049	0	5E-05	157.137556075918	1	1	1	1	0	20	3	10	10	0.1	25	
426.0049	0	5.625E-05	323.2356757551	1	1	1	1	0	20	3	10	10	0.1	25	
427.0049	1	6.875E-05	656.119251518882	1	1	1	1	0	20	3	10	10	0.1	25	
428.0049	0	6.25E-05	1111.99687958137	1	1	1	1	0	20	3	10	10	0.1	25	
429.0049	0	5.625E-05	1925.14365043482	1	1	1	1	0	20	3	10	10	0.1	25	
430.0049	0	5.625E-05	1855.1224182831	1	1	1	1	0	20	3	10	10	0.1	25	
431.0049	0	3.75E-05	1892.02004366437	1	1	1	1	0	20	3	10	10	0.1	25	
432.0049	0	3.75E-05	1920.25457860518	1	1	1	1	0	20	3	10	10	0.1	25	
433.0049	0	3.75E-05	2509.09675923352	1	1	1	1	0	20	3	10	10	0.1	25	
434.0049	0	4.375E-05	2211.574527404	1	1	1	1	0	20	3	10	10	0.1	25	
435.0049	0	4.375E-05	1574.83031584558	1	1	1	1	0	20	3	10	10	0.1	25	
436.0049	0	5.625E-05	1926.36789809087	1	1	1	1	0	20	3	10	10	0.1	25	
437.0049	0	4.375E-05	1335.56099872921	1	1	1	1	0	20	3	10	10	0.1	25	
438.0049	0	4.375E-05	2004.2739708349	1	1	1	1	0	20	3	10	10	0.1	25	
439.0049	0	5.625E-05	1609.29380087173	1	1	1	1	0	20	3	10	10	0.1	25	
440.0049	0	5.625E-05	1662.16497726268	1	1	1	1	0	20	3	10	10	0.1	25	
441.0049	0	5E-05	1966.07532560064	1	1	1	1	0	20	3	10	10	0.1	25	
442.0049	0	3.75E-05	1593.10203535043	1	1	1	1	0	20	3	10	10	0.1	25	
443.0049	0	4.375E-05	1468.12391680678	1	1	1	1	0	20	3	10	10	0.1	25	
444.0049	0	5E-05	1742.78822087969	1	1	1	1	0	20	3	10	10	0.1	25	
445.0049	0	4.375E-05	1189.1951761182	1	1	1	1	0	20	3	10	10	0.1	25	
446.0049	0	5E-05	1208.07250524955	1	1	1	1	0	20	3	10	10	0.1	25	
447.0049	0	3.75E-05	488.810527384826	1	1	1	1	0	20	3	10	10	0.1	25	
448.0049	0	5E-05	1287.25902210444	1	1	1	1	0	20	3	10	10	0.1	25	
449.0049	1	5E-05	1064.1959780986	1	1	1	1	0	20	3	10	10	0.1	25	
450.0049	0	5E-05	787.445985188491	1	1	1	1	0	20	3	10	10	0.1	25	
451.0049	0	5E-05	847.472737578756	1	1	1	1	0	20	3	10	10	0.1	25	
452.0049	0	5E-05	789.028358666253	1	1	1	1	0	20	3	10	10	0.1	25	
453.0049	0	5.625E-05	858.43903884132	1	1	1	1	0	20	3	10	10	0.1	25	
454.0049	1	5.625E-05	683.554140361187	1	1	1	1	0	20	3	10	10	0.1	25	
455.0049	0	4.375E-05	706.362453908355	1	1	1	1	0	20	3	10	10	0.1	25	
456.0049	0	3.75E-05	1562.01010591243	1	1	1	1	0	20	3	10	10	0.1	25	
457.0049	0	3.75E-05	1490.75111570093	1	1	1	1	0	20	3	10	10	0.1	25	
458.0049	0	4.375E-05	1187.12671270879	1	1	1	1	0	20	3	10	10	0.1	25	
459.0049	0	4.375E-05	1301.38336800178	1	1	1	1	0	20	3	10	10	0.1	25	
460.0049	1	4.375E-05	1372.89230812883	1	1	1	1	0	20	3	10	10	0.1	25	
461.0049	0	3.75E-05	1667.88800725587	1	1	1	1	0	20	3	10	10	0.1	25	
462.0049	0	3.75E-05	1853.74551143391	1	1	1	1	0	20	3	10	10	0.1	25	
463.0049	0	5E-05	1511.21882572784	1	1	1	1	0	20	3	10	10	0.1	25	
464.0049	0	5.625E-05	963.167555069913	1	1	1	1	0	20	3	10	10	0.1	25	
465.0049	1	5.625E-05	1294.16887676041	1	1	1	1	0	20	3	10	10	0.1	25	
466.0049	0	5E-05	895.274842874582	1	1	1	1	0	20	3	10	10	0.1	25	
467.0049	0	5.625E-05	1070.63010789221	1	1	1	1	0	20	3	10	10	0.1	25	
468.0049	1	3.75E-05	2038.37171609919	1	1	1	1	0	20	3	10	10	0.1	25	
469.0049	0	5E-05	1712.88494287567	1	1	1	1	0	20	3	10	10	0.1	25	
470.0049	1	4.375E-05	1555.64475353833	1	1	1	1	0	20	3	10	10	0.1	25	
471.0049	0	3.75E-05	2733.56876831783	1	1	1	1	0	20	3	10	10	0.1	25	
472.0049	0	4.375E-05	2278.13139054105	1	1	1	1	0	20	3	10	10	0.1	25	
473.0049	0	3.75E-05	1584.26091902308	1	1	1	1	0	20	3	10	10	0.1	25	
474.0049	0	4.375E-05	1372.44440577307	1	1	1	1	0	20	3	10	10	0.1	25	
475.0049	0	4.375E-05	455.050917677289	1	1	1	1	0	20	3	10	10	0.1	25	
476.0049	0	5E-05	224.557584904369	1	1	1	1	0	20	3	10	10	0.1	25	
477.0049	1	5E-05	200.138824174407	1	1	1	1	0	20	3	10	10	0.1	25	
478.0049	0	5E-05	443.810930753633	1	1	1	1	0	20	3	10	10	0.1	25	
479.0049	0	5.625E-05	909.652087327934	1	1	1	1	0	20	3	10	10	0.1	25	
480.0049	0	5.625E-05	1818.20534151402	1	1	1	1	0	20	3	10	10	0.1	25	
481.0049	0	5E-05	1725.78034730892	1	1	1	1	0	20	3	10	10	0.1	25	
482.0049	0	5E-05	1983.46390301707	1	1	1	1	0	20	3	10	10	0.1	25	
483.0049	0	4.375E-05	2654.08840613782	1	1	1	1	0	20	3	10	10	0.1	25	
484.0049	0	5.625E-05	2260.04669003053	1	1	1	1	0	20	3	10	10	0.1	25	
485.0049	0	5E-05	1880.52220116247	1	1	1	1	0	20	3	10	10	0.1	25	
486.0049	0	3.75E-05	2164.45673849972	1	1	1	1	0	20	3	10	10	0.1	25	
487.0049	0	3.75E-05	1449.03571713824	1	1	1	1	0	20	3	10	10	0.1	25	
488.0049	0	3.75E-05	1053.34089704617	1	1	1	1	0	20	3	10	10	0.1	25	
489.0049	0	4.375E-05	758.812973977428	1	1	1	1	0	20	3	10	10	0.1	25	
490.0049	0	5E-05	964.047900188418	1	1	1	1	0	20	3	10	10	0.1	25	
491.0049	0	3.75E-05	1578.58409676141	1	1	1	1	0	20	3	10	10	0.1	25	
492.0049	0	5E-05	1155.53542262408	1	1	1	1	0	20	3	10	10	0.1	25	
493.0049	0	5.625E-05	1125.24271356847	1	1	1	1	0	20	3	10	10	0.1	25	
494.0049	0	5E-05	1109.32383666526	1	1	1	1	0	20	3	10	10	0.1	25	
495.0049	0	4.375E-05	920.683454290133	1	1	1	1	0	20	3	10	10	0.1	25	
496.0049	0	3.75E-05	1290.64843131558	1	1	1	1	0	20	3	10	10	0.1	25	
497.0049	0	3.75E-05	1728.96653021837	1	1	1	1	0	20	3	10	10	0.1	25	
498.0049	0	4.375E-05	1938.23029954541	1	1	1	1	0	20	3	10	10	0.1	25	
499.0049	0	5E-05	2072.59903098046	1	1	1	1	0	20	3	10	10	0.1	25	
0.004882813	0	0	2072.59903098046	1	1	1	1	0	20	3	10	10	0.1	25	
1.004883	0	0	2072.59903098046	1	1	1	1	0	20	3	10	10	0.1	25	
2.004883	0	0	2072.59903098046	1	1	1	1	0	20	3	10	10	0.1	25	
3.004883	0	0	2072.59903098046	1	1	1	1	0	20	3	10	10	0.1	25	
4.004883	0	0	2072.59903098046	1	1	1	1	0	20	3	10	10	0.1	25	
5.004883	0	0	2072.59903098046	1	1	1	1	0	20	3	10	10	0.1	25	
6.004883	0	0	2072.59903098046	1	1	1	1	0	20	3	10	10	0.1	25	
7.004883	0	0	2072.59903098046	1	1	1	1	0	20	3	10	10	0.1	25	
8.004883	0	0	2072.59903098046	1	1	1	1	0	20	3	10	10	0.1	25	
9.004883	0	1.25E-05	2087.48830729978	1	1	1	1	0	20	3	10	10	0.1	25	
10.00488	0	1.25E-05	2086.83512903155	1	1	1	1	0	20	3	10	10	0.1	25	
11.00488	0	2.5E-05	2593.91844690761	1	1	1	1	0	20	3	10	10	0.1	25	
12.00488	0	3.75E-05	1555.94435673412	1	1	1	1	0	20	3	10	10	0.1	25	
13.00488	0	5E-05	868.498952325334	1	1	1	1	0	20	3	10	10	0.1	25	
14.00488	0	5E-05	971.486835345679	1	1	1	1	0	20	3	10	10	0.1	25	
15.00488	0	6.25E-05	987.859121550588	1	1	1	1	0	20	3	10	10	0.1	25	
16.00488	0	6.25E-05	894.253327294235	1	1	1	1	0	20	3	10	10	0.1	25	
17.00488	0	5.625E-05	937.110322140496	1	1	1	1	0	20	3	10	10	0.1	25	
18.00488	0	5E-05	687.655947738842	1	1	1	1	0	20	3	10	10	0.1	25	
19.00488	0	3.75E-05	736.511876995398	1	1	1	1	0	20	3	10	10	0.1	25	
20.00488	0	5E-05	693.520708132222	1	1	1	1	0	20	3	10	10	0.1	25	
21.00488	0	4.375E-05	715.858833256191	1	1	1	1	0	20	3	10	10	0.1	25	
22.00488	0	3.75E-05	954.198576940718	1	1	1	1	0	20	3	10	10	0.1	25	
23.00488	0	3.75E-05	1224.66929787465	1	1	1	1	0	20	3	10	10	0.1	25	
24.00488	0	5E-05	992.98404000509	1	1	1	1	0	20	3	10	10	0.1	25	
25.00488	0	5E-05	723.892535108913	1	1	1	1	0	20	3	10	10	0.1	25	
26.00488	0	5E-05	1228.62413730553	1	1	1	1	0	20	3	10	10	0.1	25	
27.00488	0	5E-05	1541.54596131662	1	1	1	1	0	20	3	10	10	0.1	25	
28.00488	0	5.625E-05	962.79259502335	1	1	1	1	0	20	3	10	10	0.1	25	
29.00488	0	6.25E-05	1013.86544547187	1	1	1	1	0	20	3	10	10	0.1	25	
30.00488	0	5.625E-05	1310.04663148015	1	1	1	1	0	20	3	10	10	0.1	25	
31.00269	0	4.375E-05	1360.11713562873	1	1	1	1	0	20	3	10	10	0.1	25	
32.00488	0	3.75E-05	1198.45535622446	1	1	1	1	0	20	3	10	10	0.1	25	
33.00439	0	5E-05	851.612576541302	1	1	1	1	0	20	3	10	10	0.1	25	
34.00488	0	5E-05	766.690608564587	1	1	1	1	0	20	3	10	10	0.1	25	
35.00488	0	3.75E-05	645.883197716168	1	1	1	1	0	20	3	10	10	0.1	25	
36.00488	0	4.375E-05	587.472155766277	1	1	1	1	0	20	3	10	10	0.1	25	
37.00488	0	3.75E-05	783.118256081197	1	1	1	1	0	20	3	10	10	0.1	25	
38.00488	0	5E-05	777.695932359971	1	1	1	1	0	20	3	10	10	0.1	25	
39.00488	0	5E-05	1021.59009525728	1	1	1	1	0	20	3	10	10	0.1	25	
40.00488	0	6.25E-05	1394.4277703027	1	1	1	1	0	20	3	10	10	0.1	25	
41.00488	0	4.375E-05	911.099019248243	1	1	1	1	0	20	3	10	10	0.1	25	
42.00488	0	5.625E-05	1121.03304936619	1	1	1	1	0	20	3	10	10	0.1	25	
43.00488	0	5.625E-05	1529.05993280744	1	1	1	1	0	20	3	10	10	0.1	25	
44.00488	0	5.625E-05	1644.44875151319	1	1	1	1	0	20	3	10	10	0.1	25	
45.00488	0	5.625E-05	1805.37792936675	1	1	1	1	0	20	3	10	10	0.1	25	
46.00488	0	6.25E-05	1798.27072648811	1	1	1	1	0	20	3	10	10	0.1	25	
47.00488	0	5.625E-05	2176.43855574893	1	1	1	1	0	20	3	10	10	0.1	25	
48.00488	0	5.625E-05	2186.4051868683	1	1	1	1	0	20	3	10	10	0.1	25	
49.00488	0	5E-05	1241.31676113973	1	1	1	1	0	20	3	10	10	0.1	25	
50.00488	0	5E-05	579.846659805978	1	1	1	1	0	20	3	10	10	0.1	25	
51.00488	0	5.625E-05	576.91915835821	1	1	1	1	0	20	3	10	10	0.1	25	
52.00488	0	6.25E-05	971.662373683101	1	1	1	1	0	20	3	10	10	0.1	25	
53.00488	0	5.625E-05	1101.30426506565	1	1	1	1	0	20	3	10	10	0.1	25	
54.00488	0	5E-05	682.877422289293	1	1	1	1	0	20	3	10	10	0.1	25	
55.00488	0	5E-05	872.003840893531	1	1	1	1	0	20	3	10	10	0.1	25	
56.00488	0	5E-05	1272.65009640388	1	1	1	1	0	20	3	10	10	0.1	25	
57.00488	0	4.375E-05	1324.13705194332	1	1	1	1	0	20	3	10	10	0.1	25	
58.00488	1	4.375E-05	1817.78667301588	1	1	1	1	0	20	3	10	10	0.1	25	
59.00488	0	5E-05	1899.32575632898	1	1	1	1	0	20	3	10	10	0.1	25	
60.00488	0	3.75E-05	1698.34617953312	1	1	1	1	0	20	3	10	10	0.1	25	
61.00488	0	5E-05	1519.59624731698	1	1	1	1	0	20	3	10	10	0.1	25	
62.00488	0	5E-05	1508.5347665022	1	1	1	1	0	20	3	10	10	0.1	25	
63.00488	0	5E-05	1265.39367349115	1	1	1	1	0	20	3	10	10	0.1	25	
64.00488	0	4.375E-05	916.443315511597	1	1	1	1	0	20	3	10	10	0.1	25	
65.00488	0	3.75E-05	1353.1817809626	1	1	1	1	0	20	3	10	10	0.1	25	
66.00488	0	4.375E-05	1330.31815173419	1	1	1	1	0	20	3	10	10	0.1	25	
67.00488	0	5E-05	1426.85489409359	1	1	1	1	0	20	3	10	10	0.1	25	
68.00488	0	5E-05	1897.40303221943	1	1	1	1	0	20	3	10	10	0.1	25	
69.00488	0	5E-05	1555.44357244906	1	1	1	1	0	20	3	10	10	0.1	25	
70.00488	0	5.625E-05	1532.75001302688	1	1	1	1	0	20	3	10	10	0.1	25	
71.00488	1	5.625E-05	1441.64661581201	1	1	1	1	0	20	3	10	10	0.1	25	
72.00488	0	5.625E-05	1134.12020661583	1	1	1	1	0	20	3	10	10	0.1	25	
73.00488	0	5E-05	989.087288155003	1	1	1	1	0	20	3	10	10	0.1	25	
74.00488	0	4.375E-05	974.079146803882	1	1	1	1	0	20	3	10	10	0.1	25	
75.00488	0	5E-05	1639.21633081659	1	1	1	1	0	20	3	10	10	0.1	25	
76.00488	2	5E-05	1367.62721656108	1	1	1	1	0	20	3	10	10	0.1	25	
77.00488	0	5E-05	1340.94741432773	1	1	1	1	0	20	3	10	10	0.1	25	
78.00488	0	5E-05	1747.69360706832	1	1	1	1	0	20	3	10	10	0.1	25	
79.00488	0	4.375E-05	880.885569832764	1	1	1	1	0	20	3	10	10	0.1	25	
80.00488	0	4.375E-05	1241.19574482109	1	1	1	1	0	20	3	10	10	0.1	25	
81.00488	0	4.375E-05	1720.18354113537	1	1	1	1	0	20	3	10	10	0.1	25	
82.00488	0	4.375E-05	1875.4063178162	1	1	1	1	0	20	3	10	10	0.1	25	
83.00488	0	4.375E-05	1904.52470337103	1	1	1	1	0	20	3	10	10	0.1	25	
84.00488	0	3.75E-05	1516.84727428321	1	1	1	1	0	20	3	10	10	0.1	25	
85.00488	0	4.375E-05	1334.06132147236	1	1	1	1	0	20	3	10	10	0.1	25	
86.00488	0	5E-05	1651.33402991363	1	1	1	1	0	20	3	10	10	0.1	25	
87.00488	0	3.75E-05	1086.91687242696	1	1	1	1	0	20	3	10	10	0.1	25	
88.00488	0	5E-05	1035.56751144006	1	1	1	1	0	20	3	10	10	0.1	25	
89.00488	0	5E-05	1330.59359371663	1	1	1	1	0	20	3	10	10	0.1	25	
90.00488	0	5E-05	1160.14213909162	1	1	1	1	0	20	3	10	10	0.1	25	
91.00488	0	5.625E-05	1293.97664376818	1	1	1	1	0	20	3	10	10	0.1	25	
92.00488	0	6.25E-05	1471.26817644385	1	1	1	1	0	20	3	10	10	0.1	25	
93.00488	0	5.625E-05	1562.65131146925	1	1	1	1	0	20	3	10	10	0.1	25	
94.00488	0	5.625E-05	1374.83285667549	1	1	1	1	0	20	3	10	10	0.1	25	
95.00488	0	5.625E-05	1049.92776093163	1	1	1	1	0	20	3	10	10	0.1	25	
96.00488	0	5E-05	936.711624030873	1	1	1	1	0	20	3	10	10	0.1	25	
97.00488	0	4.375E-05	1036.19699987354	1	1	1	1	0	20	3	10	10	0.1	25	
98.00488	0	3.75E-05	793.839501684441	1	1	1	1	0	20	3	10	10	0.1	25	
99.00488	0	4.375E-05	695.814092840828	1	1	1	1	0	20	3	10	10	0.1	25	
100.0049	0	5E-05	295.213197236767	1	1	1	1	0	20	3	10	10	0.1	25	
101.0049	0	3.75E-05	1874.84133887694	1	1	1	1	0	20	3	10	10	0.1	25	
102.0049	0	3.75E-05	1015.30938665329	1	1	1	1	0	20	3	10	10	0.1	25	
103.0049	0	4.375E-05	1138.85786529427	1	1	1	1	0	20	3	10	10	0.1	25	
104.0049	0	5E-05	1243.09978567446	1	1	1	1	0	20	3	10	10	0.1	25	
105.0049	0	6.25E-05	1299.81604191361	1	1	1	1	0	20	3	10	10	0.1	25	
106.0049	0	6.25E-05	1286.16665559654	1	1	1	1	0	20	3	10	10	0.1	25	
107.0049	0	5E-05	2037.67078338871	1	1	1	1	0	20	3	10	10	0.1	25	
108.0049	0	5E-05	1293.70827151949	1	1	1	1	0	20	3	10	10	0.1	25	
109.0049	0	5.625E-05	572.868244157851	1	1	1	1	0	20	3	10	10	0.1	25	
110.0049	0	5.625E-05	533.55361029165	1	1	1	1	0	20	3	10	10	0.1	25	
111.0049	0	6.25E-05	898.999637268739	1	1	1	1	0	20	3	10	10	0.1	25	
112.0049	0	6.875E-05	861.735358398388	1	1	1	1	0	20	3	10	10	0.1	25	
113.0049	0	6.25E-05	930.549297354813	1	1	1	1	0	20	3	10	10	0.1	25	
114.0049	1	6.25E-05	804.532232354343	1	1	1	1	0	20	3	10	10	0.1	25	
115.0049	0	6.25E-05	1250.4999044436	1	1	1	1	0	20	3	10	10	0.1	25	
116.0049	0	5.625E-05	1202.10736725113	1	1	1	1	0	20	3	10	10	0.1	25	
117.0049	0	5E-05	1470.13255184624	1	1	1	1	0	20	3	10	10	0.1	25	
118.0049	0	5.625E-05	1123.17852294324	1	1	1	1	0	20	3	10	10	0.1	25	
119.0049	0	4.375E-05	1462.82677984447	1	1	1	1	0	20	3	10	10	0.1	25	
120.0049	0	5.625E-05	1527.97557507415	1	1	1	1	0	20	3	10	10	0.1	25	
121.0049	0	5.625E-05	1156.56411208404	1	1	1	1	0	20	3	10	10	0.1	25	
122.0049	0	4.375E-05	1270.50578447097	1	1	1	1	0	20	3	10	10	0.1	25	
123.0049	0	4.375E-05	1792.93195518538	1	1	1	1	0	20	3	10	10	0.1	25	
124.0049	0	4.375E-05	2284.25409055064	1	1	1	1	0	20	3	10	10	0.1	25	
125.0049	0	4.375E-05	2573.65937379181	1	1	1	1	0	20	3	10	10	0.1	25	
126.0049	0	5E-05	2148.6945699482	1	1	1	1	0	20	3	10	10	0.1	25	
127.0049	0	3.75E-05	2629.05443719632	1	1	1	1	0	20	3	10	10	0.1	25	
128.0049	0	5E-05	1928.01485199848	1	1	1	1	0	20	3	10	10	0.1	25	
129.0049	0	5E-05	1657.38681257624	1	1	1	1	0	20	3	10	10	0.1	25	
130.0049	0	5.625E-05	1341.58389609421	1	1	1	1	0	20	3	10	10	0.1	25	
131.0049	0	5.625E-05	1554.44555408606	1	1	1	1	0	20	3	10	10	0.1	25	
132.0049	0	6.875E-05	1469.59257777811	1	1	1	1	0	20	3	10	10	0.1	25	
133.0049	1	5E-05	1070.21605306282	1	1	1	1	0	20	3	10	10	0.1	25	
134.0049	0	4.375E-05	1536.01704511701	1	1	1	1	0	20	3	10	10	0.1	25	
135.0049	0	5E-05	1860.13724330704	1	1	1	1	0	20	3	10	10	0.1	25	
136.0049	0	5E-05	1818.67934854645	1	1	1	1	0	20	3	10	10	0.1	25	
137.0049	0	5E-05	1789.5896622202	1	1	1	1	0	20	3	10	10	0.1	25	
138.0049	0	5E-05	1470.31368905446	1	1	1	1	0	20	3	10	10	0.1	25	
139.0049	0	4.375E-05	1924.73688416667	1	1	1	1	0	20	3	10	10	0.1	25	
140.0049	0	3.75E-05	1159.83687209331	1	1	1	1	0	20	3	10	10	0.1	25	
141.0049	1	4.375E-05	1143.026133322	1	1	1	1	0	20	3	10	10	0.1	25	
142.0049	0	4.375E-05	665.43446271156	1	1	1	1	0	20	3	10	10	0.1	25	
143.0049	0	4.375E-05	873.595331617785	1	1	1	1	0	20	3	10	10	0.1	25	
144.0049	0	5.625E-05	988.388090491684	1	1	1	1	0	20	3	10	10	0.1	25	
145.0049	0	5.625E-05	914.675646095655	1	1	1	1	0	20	3	10	10	0.1	25	
146.0049	0	5E-05	1428.71180086137	1	1	1	1	0	20	3	10	10	0.1	25	
147.0049	0	6.25E-05	978.510781029352	1	1	1	1	0	20	3	10	10	0.1	25	
148.0049	0	5.625E-05	1304.9930457883	1	1	1	1	0	20	3	10	10	0.1	25	
149.0049	0	5E-05	1408.736742302	1	1	1	1	0	20	3	10	10	0.1	25	
150.0049	0	4.375E-05	839.689237736847	1	1	1	1	0	20	3	10	10	0.1	25	
151.0049	0	5.625E-05	596.371149757679	1	1	1	1	0	20	3	10	10	0.1	25	
152.0049	0	5E-05	568.270395263095	1	1	1	1	0	20	3	10	10	0.1	25	
153.0049	0	6.25E-05	542.052952976843	1	1	1	1	0	20	3	10	10	0.1	25	
154.0049	0	6.875E-05	518.059133991567	1	1	1	1	0	20	3	10	10	0.1	25	
155.0049	0	6.875E-05	872.225180755117	1	1	1	1	0	20	3	10	10	0.1	25	
156.0049	0	6.875E-05	684.429230146362	1	1	1	1	0	20	3	10	10	0.1	25	
157.0049	0	6.875E-05	354.724438842427	1	1	1	1	0	20	3	10	10	0.1	25	
158.0049	0	7.5E-05	569.090605939917	1	1	1	1	0	20	3	10	10	0.1	25	
159.0049	0	5.625E-05	786.512120691585	1	1	1	1	0	20	3	10	10	0.1	25	
160.0049	0	4.375E-05	729.412502421495	1	1	1	1	0	20	3	10	10	0.1	25	
161.0049	0	3.75E-05	955.607302395712	1	1	1	1	0	20	3	10	10	0.1	25	
162.0049	0	4.375E-05	823.564979646226	1	1	1	1	0	20	3	10	10	0.1	25	
163.0049	0	5E-05	1010.19690947855	1	1	1	1	0	20	3	10	10	0.1	25	
164.0049	0	5E-05	428.039751154764	1	1	1	1	0	20	3	10	10	0.1	25	
165.0049	0	4.375E-05	492.119933566624	1	1	1	1	0	20	3	10	10	0.1	25	
166.0049	0	4.375E-05	1327.48141203497	1	1	1	1	0	20	3	10	10	0.1	25	
167.0049	0	4.375E-05	802.881714401946	1	1	1	1	0	20	3	10	10	0.1	25	
168.0049	0	5E-05	1114.75568095258	1	1	1	1	0	20	3	10	10	0.1	25	
169.0049	0	5E-05	989.842602412061	1	1	1	1	0	20	3	10	10	0.1	25	
170.0049	0	5E-05	1098.86038413515	1	1	1	1	0	20	3	10	10	0.1	25	
171.0049	0	5E-05	1602.25612877713	1	1	1	1	0	20	3	10	10	0.1	25	
172.0049	0	3.75E-05	1252.4073265966	1	1	1	1	0	20	3	10	10	0.1	25	
173.0049	0	5E-05	1042.38371724001	1	1	1	1	0	20	3	10	10	0.1	25	
174.0049	0	5E-05	1305.58727561166	1	1	1	1	0	20	3	10	10	0.1	25	
175.0049	0	5E-05	1348.11260006506	1	1	1	1	0	20	3	10	10	0.1	25	
176.0049	0	5E-05	1184.02166444951	1	1	1	1	0	20	3	10	10	0.1	25	
177.0049	0	5E-05	935.020237615516	1	1	1	1	0	20	3	10	10	0.1	25	
178.0049	0	5.625E-05	1171.55685485071	1	1	1	1	0	20	3	10	10	0.1	25	
179.0049	0	5E-05	871.961741499858	1	1	1	1	0	20	3	10	10	0.1	25	
180.0049	0	5E-05	986.510148398334	1	1	1	1	0	20	3	10	10	0.1	25	
181.0049	0	5E-05	575.015394012099	1	1	1	1	0	20	3	10	10	0.1	25	
182.0049	0	5E-05	1145.37132394611	1	1	1	1	0	20	3	10	10	0.1	25	
183.0049	0	5E-05	967.953702434762	1	1	1	1	0	20	3	10	10	0.1	25	
