time	collisionFrequency	density	variance	alignmentGain	cohesionGain	separationGain	migrationGain	orthSepGain	a	c	speed	maxForce	flockingInterval	SOIRadius	
108.005	0	3.75E-05	1822.35477565578	1	1	1	1	0	20	3	20	20	0.1	25	
109.005	0	3.125E-05	2697.7186037164	1	1	1	1	0	20	3	20	20	0.1	25	
110.005	0	4.375E-05	2156.58648438322	1	1	1	1	0	20	3	20	20	0.1	25	
111.005	0	3.125E-05	1877.07144241278	1	1	1	1	0	20	3	20	20	0.1	25	
112.005	0	3.75E-05	2067.66965364371	1	1	1	1	0	20	3	20	20	0.1	25	
113.005	0	4.375E-05	1154.80080117117	1	1	1	1	0	20	3	20	20	0.1	25	
114.005	0	2.5E-05	81.7522723542311	1	1	1	1	0	20	3	20	20	0.1	25	
115.005	0	3.75E-05	408.880537247909	1	1	1	1	0	20	3	20	20	0.1	25	
116.005	0	3.75E-05	1516.30395442052	1	1	1	1	0	20	3	20	20	0.1	25	
117.005	0	2.5E-05	2140.47809318405	1	1	1	1	0	20	3	20	20	0.1	25	
118.005	0	3.75E-05	1781.5519211367	1	1	1	1	0	20	3	20	20	0.1	25	
119.005	0	4.375E-05	1097.6637144341	1	1	1	1	0	20	3	20	20	0.1	25	
120.005	0	3.75E-05	819.059212843646	1	1	1	1	0	20	3	20	20	0.1	25	
121.005	0	5E-05	720.959783158267	1	1	1	1	0	20	3	20	20	0.1	25	
122.005	0	3.125E-05	659.294076078348	1	1	1	1	0	20	3	20	20	0.1	25	
123.005	0	3.75E-05	891.455926775968	1	1	1	1	0	20	3	20	20	0.1	25	
124.005	0	2.5E-05	2027.35069356435	1	1	1	1	0	20	3	20	20	0.1	25	
125.005	0	3.125E-05	1218.42469341011	1	1	1	1	0	20	3	20	20	0.1	25	
126.005	0	3.75E-05	999.911235750117	1	1	1	1	0	20	3	20	20	0.1	25	
127.005	0	2.5E-05	1361.34082171782	1	1	1	1	0	20	3	20	20	0.1	25	
128.005	0	3.75E-05	1155.15620709353	1	1	1	1	0	20	3	20	20	0.1	25	
129.005	0	3.75E-05	1968.48405095543	1	1	1	1	0	20	3	20	20	0.1	25	
130.005	0	3.125E-05	2365.3273512176	1	1	1	1	0	20	3	20	20	0.1	25	
131.005	0	3.75E-05	1243.69682826725	1	1	1	1	0	20	3	20	20	0.1	25	
132.005	0	3.75E-05	1100.62913918113	1	1	1	1	0	20	3	20	20	0.1	25	
133.005	0	3.125E-05	858.546653826098	1	1	1	1	0	20	3	20	20	0.1	25	
134.005	0	3.75E-05	406.252569643649	1	1	1	1	0	20	3	20	20	0.1	25	
135.005	0	2.5E-05	892.248204554277	1	1	1	1	0	20	3	20	20	0.1	25	
136.005	0	3.75E-05	769.063890495528	1	1	1	1	0	20	3	20	20	0.1	25	
137.005	0	3.125E-05	674.311106795963	1	1	1	1	0	20	3	20	20	0.1	25	
138.005	0	3.125E-05	1161.26343255501	1	1	1	1	0	20	3	20	20	0.1	25	
139.005	0	3.75E-05	859.095970567063	1	1	1	1	0	20	3	20	20	0.1	25	
140.0024	0	2.5E-05	822.5844127222	1	1	1	1	0	20	3	20	20	0.1	25	
141.005	0	3.75E-05	1916.85996933388	1	1	1	1	0	20	3	20	20	0.1	25	
142.005	0	3.75E-05	1147.85124129828	1	1	1	1	0	20	3	20	20	0.1	25	
143.005	0	3.75E-05	1025.68274313024	1	1	1	1	0	20	3	20	20	0.1	25	
144.005	0	4.375E-05	1337.6492420022	1	1	1	1	0	20	3	20	20	0.1	25	
145.005	0	4.375E-05	1193.43579749779	1	1	1	1	0	20	3	20	20	0.1	25	
146.005	0	3.75E-05	578.613111803985	1	1	1	1	0	20	3	20	20	0.1	25	
147.005	0	4.375E-05	1006.37174377856	1	1	1	1	0	20	3	20	20	0.1	25	
148.005	0	3.75E-05	994.04561556382	1	1	1	1	0	20	3	20	20	0.1	25	
149.005	0	4.375E-05	1190.38278490253	1	1	1	1	0	20	3	20	20	0.1	25	
150.005	0	4.375E-05	1273.76363317871	1	1	1	1	0	20	3	20	20	0.1	25	
151.005	0	3.125E-05	1285.51006700068	1	1	1	1	0	20	3	20	20	0.1	25	
152.005	0	3.75E-05	1221.88617919971	1	1	1	1	0	20	3	20	20	0.1	25	
153.005	0	3.75E-05	1339.58090254953	1	1	1	1	0	20	3	20	20	0.1	25	
154.005	0	2.5E-05	1586.34860385547	1	1	1	1	0	20	3	20	20	0.1	25	
155.005	0	3.75E-05	1110.73983525177	1	1	1	1	0	20	3	20	20	0.1	25	
156.005	0	3.75E-05	869.504792076017	1	1	1	1	0	20	3	20	20	0.1	25	
157.005	0	5E-05	917.289761468503	1	1	1	1	0	20	3	20	20	0.1	25	
158.005	0	3.75E-05	1290.29286847195	1	1	1	1	0	20	3	20	20	0.1	25	
159.005	0	2.5E-05	2641.67152524953	1	1	1	1	0	20	3	20	20	0.1	25	
160.005	1	3.75E-05	1785.6817527394	1	1	1	1	0	20	3	20	20	0.1	25	
161.005	0	2.5E-05	2966.74678060858	1	1	1	1	0	20	3	20	20	0.1	25	
162.005	0	3.75E-05	1936.20964161652	1	1	1	1	0	20	3	20	20	0.1	25	
163.005	0	3.125E-05	1127.20495793783	1	1	1	1	0	20	3	20	20	0.1	25	
164.005	0	3.125E-05	1513.55048060133	1	1	1	1	0	20	3	20	20	0.1	25	
165.005	0	3.75E-05	1596.43034054761	1	1	1	1	0	20	3	20	20	0.1	25	
166.005	0	3.125E-05	1914.94310568629	1	1	1	1	0	20	3	20	20	0.1	25	
167.005	0	3.75E-05	2179.6224266641	1	1	1	1	0	20	3	20	20	0.1	25	
168.005	0	3.125E-05	1920.9853624116	1	1	1	1	0	20	3	20	20	0.1	25	
169.005	0	3.75E-05	1600.44320849417	1	1	1	1	0	20	3	20	20	0.1	25	
170.005	0	3.75E-05	2563.18763825976	1	1	1	1	0	20	3	20	20	0.1	25	
171.005	0	3.75E-05	1978.83074324981	1	1	1	1	0	20	3	20	20	0.1	25	
172.005	0	3.125E-05	1697.61061278466	1	1	1	1	0	20	3	20	20	0.1	25	
173.005	0	3.75E-05	1526.14505400013	1	1	1	1	0	20	3	20	20	0.1	25	
174.005	0	3.75E-05	3177.16619038853	1	1	1	1	0	20	3	20	20	0.1	25	
175.005	0	3.125E-05	4052.02757675237	1	1	1	1	0	20	3	20	20	0.1	25	
176.005	0	3.75E-05	3221.99959622425	1	1	1	1	0	20	3	20	20	0.1	25	
177.005	0	3.75E-05	1766.97632727307	1	1	1	1	0	20	3	20	20	0.1	25	
178.005	0	3.75E-05	1833.15059809098	1	1	1	1	0	20	3	20	20	0.1	25	
179.005	0	3.75E-05	778.622305811018	1	1	1	1	0	20	3	20	20	0.1	25	
180.005	0	2.5E-05	773.765623328282	1	1	1	1	0	20	3	20	20	0.1	25	
181.005	0	3.75E-05	1247.60510694407	1	1	1	1	0	20	3	20	20	0.1	25	
182.005	0	3.75E-05	1178.14295660703	1	1	1	1	0	20	3	20	20	0.1	25	
183.005	0	2.5E-05	2354.75114943644	1	1	1	1	0	20	3	20	20	0.1	25	
184.005	0	3.75E-05	1775.60959982935	1	1	1	1	0	20	3	20	20	0.1	25	
185.005	0	3.75E-05	1172.31077190043	1	1	1	1	0	20	3	20	20	0.1	25	
186.005	0	2.5E-05	1905.71422725298	1	1	1	1	0	20	3	20	20	0.1	25	
187.005	0	3.75E-05	1463.53145412229	1	1	1	1	0	20	3	20	20	0.1	25	
188.005	0	2.5E-05	2009.41835843332	1	1	1	1	0	20	3	20	20	0.1	25	
189.005	0	3.75E-05	1410.28680786959	1	1	1	1	0	20	3	20	20	0.1	25	
190.005	0	3.75E-05	1422.438810971	1	1	1	1	0	20	3	20	20	0.1	25	
191.005	0	2.5E-05	2256.45056288439	1	1	1	1	0	20	3	20	20	0.1	25	
192.005	0	3.75E-05	1887.53172371705	1	1	1	1	0	20	3	20	20	0.1	25	
193.005	0	3.75E-05	738.106518676537	1	1	1	1	0	20	3	20	20	0.1	25	
194.005	0	3.75E-05	812.005809082468	1	1	1	1	0	20	3	20	20	0.1	25	
195.005	0	3.75E-05	624.33731695889	1	1	1	1	0	20	3	20	20	0.1	25	
196.005	0	2.5E-05	990.951454614826	1	1	1	1	0	20	3	20	20	0.1	25	
197.005	0	3.75E-05	1018.76306817036	1	1	1	1	0	20	3	20	20	0.1	25	
198.005	0	3.75E-05	1978.0118969768	1	1	1	1	0	20	3	20	20	0.1	25	
199.005	0	3.75E-05	2310.47646593008	1	1	1	1	0	20	3	20	20	0.1	25	
200.005	0	3.75E-05	1973.24715467226	1	1	1	1	0	20	3	20	20	0.1	25	
201.005	0	3.125E-05	1983.70543312008	1	1	1	1	0	20	3	20	20	0.1	25	
202.005	0	3.75E-05	2083.34681918881	1	1	1	1	0	20	3	20	20	0.1	25	
203.005	0	5E-05	1707.16121653427	1	1	1	1	0	20	3	20	20	0.1	25	
204.005	0	2.5E-05	2173.69769587841	1	1	1	1	0	20	3	20	20	0.1	25	
205.005	0	3.75E-05	2577.78146512392	1	1	1	1	0	20	3	20	20	0.1	25	
206.005	0	3.75E-05	1654.83163204089	1	1	1	1	0	20	3	20	20	0.1	25	
207.005	0	3.125E-05	1947.69306116661	1	1	1	1	0	20	3	20	20	0.1	25	
208.005	0	3.75E-05	2645.65858536199	1	1	1	1	0	20	3	20	20	0.1	25	
209.005	0	3.75E-05	1719.62845560389	1	1	1	1	0	20	3	20	20	0.1	25	
210.005	0	2.5E-05	1252.46224397323	1	1	1	1	0	20	3	20	20	0.1	25	
211.005	0	3.75E-05	1395.787232126	1	1	1	1	0	20	3	20	20	0.1	25	
212.005	0	4.375E-05	1318.32774797602	1	1	1	1	0	20	3	20	20	0.1	25	
213.005	0	4.375E-05	1424.18783208312	1	1	1	1	0	20	3	20	20	0.1	25	
214.005	0	3.75E-05	1775.00566047339	1	1	1	1	0	20	3	20	20	0.1	25	
215.005	0	3.75E-05	1909.42404375521	1	1	1	1	0	20	3	20	20	0.1	25	
216.005	0	3.75E-05	2355.68052838201	1	1	1	1	0	20	3	20	20	0.1	25	
217.005	0	3.75E-05	2022.63940011975	1	1	1	1	0	20	3	20	20	0.1	25	
218.005	0	2.5E-05	2140.00975834747	1	1	1	1	0	20	3	20	20	0.1	25	
219.005	0	3.75E-05	1691.26687361132	1	1	1	1	0	20	3	20	20	0.1	25	
220.005	0	2.5E-05	856.144729375731	1	1	1	1	0	20	3	20	20	0.1	25	
221.0022	0	3.75E-05	1381.15531323298	1	1	1	1	0	20	3	20	20	0.1	25	
222.005	0	2.5E-05	2547.47176546923	1	1	1	1	0	20	3	20	20	0.1	25	
223.005	0	3.75E-05	1853.58875909803	1	1	1	1	0	20	3	20	20	0.1	25	
224.005	0	2.5E-05	2364.33545586228	1	1	1	1	0	20	3	20	20	0.1	25	
225.005	0	2.5E-05	3453.1413784854	1	1	1	1	0	20	3	20	20	0.1	25	
226.005	0	3.75E-05	2353.78200747729	1	1	1	1	0	20	3	20	20	0.1	25	
227.005	0	2.5E-05	3439.36540160529	1	1	1	1	0	20	3	20	20	0.1	25	
228.005	0	3.75E-05	2307.08397307952	1	1	1	1	0	20	3	20	20	0.1	25	
229.005	0	3.75E-05	1859.4941133834	1	1	1	1	0	20	3	20	20	0.1	25	
230.005	0	2.5E-05	2001.12319988589	1	1	1	1	0	20	3	20	20	0.1	25	
231.005	0	3.75E-05	1172.87026256592	1	1	1	1	0	20	3	20	20	0.1	25	
232.005	0	3.75E-05	2081.06705726137	1	1	1	1	0	20	3	20	20	0.1	25	
233.005	0	3.125E-05	2434.26893951445	1	1	1	1	0	20	3	20	20	0.1	25	
234.005	0	3.75E-05	2587.60076409303	1	1	1	1	0	20	3	20	20	0.1	25	
235.005	0	2.5E-05	4030.07973645563	1	1	1	1	0	20	3	20	20	0.1	25	
236.005	0	3.75E-05	2381.18861931725	1	1	1	1	0	20	3	20	20	0.1	25	
237.005	0	3.75E-05	998.80502784457	1	1	1	1	0	20	3	20	20	0.1	25	
238.005	0	2.5E-05	160.970492854446	1	1	1	1	0	20	3	20	20	0.1	25	
239.005	0	3.75E-05	395.647235789776	1	1	1	1	0	20	3	20	20	0.1	25	
240.005	0	3.125E-05	1242.00835535629	1	1	1	1	0	20	3	20	20	0.1	25	
241.005	0	3.125E-05	1341.74893402883	1	1	1	1	0	20	3	20	20	0.1	25	
242.005	0	3.75E-05	2136.05783646789	1	1	1	1	0	20	3	20	20	0.1	25	
243.005	0	3.125E-05	2697.33497592751	1	1	1	1	0	20	3	20	20	0.1	25	
244.005	0	3.75E-05	1364.81636072999	1	1	1	1	0	20	3	20	20	0.1	25	
245.005	0	3.125E-05	806.503511243433	1	1	1	1	0	20	3	20	20	0.1	25	
246.005	0	3.125E-05	2144.16993432087	1	1	1	1	0	20	3	20	20	0.1	25	
247.005	0	3.75E-05	1427.70271725129	1	1	1	1	0	20	3	20	20	0.1	25	
248.005	0	2.5E-05	2315.00977373177	1	1	1	1	0	20	3	20	20	0.1	25	
249.005	0	3.75E-05	1696.51625975331	1	1	1	1	0	20	3	20	20	0.1	25	
250.005	0	2.5E-05	1651.33463962699	1	1	1	1	0	20	3	20	20	0.1	25	
251.005	0	3.125E-05	1918.96409687826	1	1	1	1	0	20	3	20	20	0.1	25	
252.005	0	3.125E-05	1314.97763806703	1	1	1	1	0	20	3	20	20	0.1	25	
253.005	0	2.5E-05	941.563520958274	1	1	1	1	0	20	3	20	20	0.1	25	
254.005	0	3.75E-05	753.858468873879	1	1	1	1	0	20	3	20	20	0.1	25	
255.005	0	3.75E-05	636.282540592202	1	1	1	1	0	20	3	20	20	0.1	25	
256.005	0	5E-05	879.343776600531	1	1	1	1	0	20	3	20	20	0.1	25	
257.005	0	3.125E-05	1386.91948267724	1	1	1	1	0	20	3	20	20	0.1	25	
258.005	0	2.5E-05	3525.53478223958	1	1	1	1	0	20	3	20	20	0.1	25	
259.005	0	3.75E-05	1876.52914647147	1	1	1	1	0	20	3	20	20	0.1	25	
260.005	0	3.75E-05	1768.27912252448	1	1	1	1	0	20	3	20	20	0.1	25	
261.005	0	3.75E-05	1713.69420800751	1	1	1	1	0	20	3	20	20	0.1	25	
262.005	0	3.75E-05	719.193331566288	1	1	1	1	0	20	3	20	20	0.1	25	
263.005	0	2.5E-05	1431.11713094435	1	1	1	1	0	20	3	20	20	0.1	25	
264.005	0	3.75E-05	1250.15629906232	1	1	1	1	0	20	3	20	20	0.1	25	
265.005	0	3.75E-05	1073.0307405612	1	1	1	1	0	20	3	20	20	0.1	25	
266.005	0	2.5E-05	1747.72639339835	1	1	1	1	0	20	3	20	20	0.1	25	
267.005	0	3.75E-05	1150.13586690486	1	1	1	1	0	20	3	20	20	0.1	25	
268.005	0	2.5E-05	2236.80393168979	1	1	1	1	0	20	3	20	20	0.1	25	
269.005	0	3.75E-05	2222.26147106438	1	1	1	1	0	20	3	20	20	0.1	25	
270.005	0	3.75E-05	1962.31307345869	1	1	1	1	0	20	3	20	20	0.1	25	
271.005	0	4.375E-05	1520.10789024897	1	1	1	1	0	20	3	20	20	0.1	25	
272.005	0	3.75E-05	1388.98627468184	1	1	1	1	0	20	3	20	20	0.1	25	
273.005	0	3.75E-05	788.642328577471	1	1	1	1	0	20	3	20	20	0.1	25	
274.005	0	2.5E-05	1627.82709229528	1	1	1	1	0	20	3	20	20	0.1	25	
275.005	0	3.75E-05	1504.95261673915	1	1	1	1	0	20	3	20	20	0.1	25	
276.005	0	3.125E-05	1747.65774276172	1	1	1	1	0	20	3	20	20	0.1	25	
277.005	0	3.125E-05	2165.36732038773	1	1	1	1	0	20	3	20	20	0.1	25	
278.005	0	3.75E-05	1678.45325878303	1	1	1	1	0	20	3	20	20	0.1	25	
279.0038	0	3.125E-05	1628.17847729581	1	1	1	1	0	20	3	20	20	0.1	25	
280.005	0	3.75E-05	1272.47540468164	1	1	1	1	0	20	3	20	20	0.1	25	
281.005	0	3.75E-05	674.783516524005	1	1	1	1	0	20	3	20	20	0.1	25	
282.005	0	2.5E-05	213.622059584867	1	1	1	1	0	20	3	20	20	0.1	25	
283.005	0	3.75E-05	1252.69903015435	1	1	1	1	0	20	3	20	20	0.1	25	
284.005	0	2.5E-05	2663.31516570793	1	1	1	1	0	20	3	20	20	0.1	25	
285.005	0	3.125E-05	2075.92451590049	1	1	1	1	0	20	3	20	20	0.1	25	
286.005	0	3.75E-05	2021.62454250142	1	1	1	1	0	20	3	20	20	0.1	25	
287.005	0	3.125E-05	1354.73428056986	1	1	1	1	0	20	3	20	20	0.1	25	
288.005	0	3.75E-05	1372.78949583002	1	1	1	1	0	20	3	20	20	0.1	25	
289.005	1	3.75E-05	880.678112749826	1	1	1	1	0	20	3	20	20	0.1	25	
290.005	0	2.5E-05	747.241974341267	1	1	1	1	0	20	3	20	20	0.1	25	
291.005	0	3.75E-05	1323.84881791256	1	1	1	1	0	20	3	20	20	0.1	25	
292.005	0	3.125E-05	1447.42076449652	1	1	1	1	0	20	3	20	20	0.1	25	
293.005	0	2.5E-05	2370.84016665509	1	1	1	1	0	20	3	20	20	0.1	25	
294.005	0	3.75E-05	1841.15541010595	1	1	1	1	0	20	3	20	20	0.1	25	
295.005	0	2.5E-05	1731.99840495375	1	1	1	1	0	20	3	20	20	0.1	25	
296.005	0	3.75E-05	1164.88676698145	1	1	1	1	0	20	3	20	20	0.1	25	
297.005	1	3.125E-05	1429.18448204711	1	1	1	1	0	20	3	20	20	0.1	25	
298.005	0	1.875E-05	504.183616672777	1	1	1	1	0	20	3	20	20	0.1	25	
299.005	0	3.125E-05	326.479580384203	1	1	1	1	0	20	3	20	20	0.1	25	
300.005	0	3.75E-05	704.907879097028	1	1	1	1	0	20	3	20	20	0.1	25	
301.005	0	3.125E-05	990.990905535452	1	1	1	1	0	20	3	20	20	0.1	25	
302.005	0	3.75E-05	1448.96074018419	1	1	1	1	0	20	3	20	20	0.1	25	
303.005	0	2.5E-05	2913.38188666711	1	1	1	1	0	20	3	20	20	0.1	25	
304.005	0	4.375E-05	2348.5598951968	1	1	1	1	0	20	3	20	20	0.1	25	
305.005	0	3.75E-05	2845.6475342414	1	1	1	1	0	20	3	20	20	0.1	25	
306.005	0	3.125E-05	3455.42048343928	1	1	1	1	0	20	3	20	20	0.1	25	
307.005	0	4.375E-05	2530.11207131167	1	1	1	1	0	20	3	20	20	0.1	25	
308.005	0	3.125E-05	1372.48066263953	1	1	1	1	0	20	3	20	20	0.1	25	
309.005	0	3.125E-05	2268.94499470385	1	1	1	1	0	20	3	20	20	0.1	25	
310.005	1	3.75E-05	1525.16474727184	1	1	1	1	0	20	3	20	20	0.1	25	
311.005	0	3.75E-05	1492.40589446726	1	1	1	1	0	20	3	20	20	0.1	25	
312.005	0	3.75E-05	1717.8780005639	1	1	1	1	0	20	3	20	20	0.1	25	
313.005	0	3.75E-05	921.937185767636	1	1	1	1	0	20	3	20	20	0.1	25	
314.005	0	3.75E-05	985.88112597521	1	1	1	1	0	20	3	20	20	0.1	25	
315.005	0	3.75E-05	1169.63353082097	1	1	1	1	0	20	3	20	20	0.1	25	
316.005	0	2.5E-05	2280.11816081021	1	1	1	1	0	20	3	20	20	0.1	25	
317.005	0	3.75E-05	1928.35873585327	1	1	1	1	0	20	3	20	20	0.1	25	
318.005	0	2.5E-05	1753.8878875504	1	1	1	1	0	20	3	20	20	0.1	25	
319.005	0	2.5E-05	2658.62019041292	1	1	1	1	0	20	3	20	20	0.1	25	
320.005	0	3.75E-05	1792.57635761099	1	1	1	1	0	20	3	20	20	0.1	25	
321.005	0	3.125E-05	447.055382445299	1	1	1	1	0	20	3	20	20	0.1	25	
322.005	0	3.75E-05	982.610200995041	1	1	1	1	0	20	3	20	20	0.1	25	
323.005	0	5E-05	1097.99940572847	1	1	1	1	0	20	3	20	20	0.1	25	
324.005	0	3.75E-05	1236.95016490998	1	1	1	1	0	20	3	20	20	0.1	25	
325.005	0	5E-05	807.500060144204	1	1	1	1	0	20	3	20	20	0.1	25	
326.0009	0	3.125E-05	1207.5450907176	1	1	1	1	0	20	3	20	20	0.1	25	
327.005	0	3.75E-05	1404.06971892097	1	1	1	1	0	20	3	20	20	0.1	25	
328.005	0	2.5E-05	2028.42684819515	1	1	1	1	0	20	3	20	20	0.1	25	
329.005	0	3.75E-05	1397.97670552451	1	1	1	1	0	20	3	20	20	0.1	25	
330.005	0	4.375E-05	1657.72398627549	1	1	1	1	0	20	3	20	20	0.1	25	
331.005	0	2.5E-05	2354.008389288	1	1	1	1	0	20	3	20	20	0.1	25	
332.005	0	3.75E-05	2199.94514948435	1	1	1	1	0	20	3	20	20	0.1	25	
333.005	0	2.5E-05	2921.3716739754	1	1	1	1	0	20	3	20	20	0.1	25	
334.005	0	3.125E-05	1825.63754708402	1	1	1	1	0	20	3	20	20	0.1	25	
335.005	0	3.75E-05	1572.15278145825	1	1	1	1	0	20	3	20	20	0.1	25	
336.005	0	2.5E-05	1272.78389574209	1	1	1	1	0	20	3	20	20	0.1	25	
337.005	0	3.75E-05	1651.01908996472	1	1	1	1	0	20	3	20	20	0.1	25	
338.005	0	3.75E-05	1353.52409128654	1	1	1	1	0	20	3	20	20	0.1	25	
339.005	0	3.75E-05	964.507857793687	1	1	1	1	0	20	3	20	20	0.1	25	
340.005	0	4.375E-05	788.157140299305	1	1	1	1	0	20	3	20	20	0.1	25	
341.005	0	3.125E-05	1575.74018066431	1	1	1	1	0	20	3	20	20	0.1	25	
342.005	0	3.75E-05	1685.7671388012	1	1	1	1	0	20	3	20	20	0.1	25	
343.005	0	3.125E-05	2364.95768546383	1	1	1	1	0	20	3	20	20	0.1	25	
344.005	0	2.5E-05	3581.74810084527	1	1	1	1	0	20	3	20	20	0.1	25	
345.005	0	3.75E-05	2215.20120068502	1	1	1	1	0	20	3	20	20	0.1	25	
346.005	0	3.75E-05	3177.35802160642	1	1	1	1	0	20	3	20	20	0.1	25	
347.005	0	3.75E-05	3173.52940534172	1	1	1	1	0	20	3	20	20	0.1	25	
348.005	0	3.75E-05	2072.66201312849	1	1	1	1	0	20	3	20	20	0.1	25	
349.005	0	3.125E-05	1916.85390728785	1	1	1	1	0	20	3	20	20	0.1	25	
350.005	0	3.75E-05	2077.62904740807	1	1	1	1	0	20	3	20	20	0.1	25	
351.005	0	3.75E-05	1866.75726298	1	1	1	1	0	20	3	20	20	0.1	25	
352.005	0	3.75E-05	1426.50764844215	1	1	1	1	0	20	3	20	20	0.1	25	
353.005	0	3.75E-05	1462.76254718884	1	1	1	1	0	20	3	20	20	0.1	25	
354.005	0	3.75E-05	2257.66139509845	1	1	1	1	0	20	3	20	20	0.1	25	
355.005	0	3.125E-05	1285.5977464944	1	1	1	1	0	20	3	20	20	0.1	25	
356.005	0	3.75E-05	529.630611664211	1	1	1	1	0	20	3	20	20	0.1	25	
357.005	0	3.75E-05	377.967250182633	1	1	1	1	0	20	3	20	20	0.1	25	
358.005	0	2.5E-05	793.15027423247	1	1	1	1	0	20	3	20	20	0.1	25	
359.005	0	3.75E-05	610.674151242579	1	1	1	1	0	20	3	20	20	0.1	25	
360.005	0	2.5E-05	860.200067997617	1	1	1	1	0	20	3	20	20	0.1	25	
361.005	0	3.75E-05	738.506649307421	1	1	1	1	0	20	3	20	20	0.1	25	
362.005	0	3.125E-05	661.161000643012	1	1	1	1	0	20	3	20	20	0.1	25	
363.005	0	3.125E-05	684.811818533301	1	1	1	1	0	20	3	20	20	0.1	25	
364.005	0	3.75E-05	1056.65407255044	1	1	1	1	0	20	3	20	20	0.1	25	
365.005	0	2.5E-05	1682.24685418322	1	1	1	1	0	20	3	20	20	0.1	25	
366.005	0	3.75E-05	1264.43526564035	1	1	1	1	0	20	3	20	20	0.1	25	
367.005	0	3.75E-05	1627.67588018549	1	1	1	1	0	20	3	20	20	0.1	25	
368.005	0	3.125E-05	1574.96736637724	1	1	1	1	0	20	3	20	20	0.1	25	
369.005	0	3.75E-05	1117.84260362054	1	1	1	1	0	20	3	20	20	0.1	25	
370.005	0	4.375E-05	831.041946822609	1	1	1	1	0	20	3	20	20	0.1	25	
371.005	0	3.125E-05	946.523329146277	1	1	1	1	0	20	3	20	20	0.1	25	
372.005	0	3.75E-05	2262.78764179725	1	1	1	1	0	20	3	20	20	0.1	25	
373.005	0	3.125E-05	857.583856384246	1	1	1	1	0	20	3	20	20	0.1	25	
374.005	0	3.75E-05	1134.77596761298	1	1	1	1	0	20	3	20	20	0.1	25	
375.005	0	5E-05	1210.7034169702	1	1	1	1	0	20	3	20	20	0.1	25	
376.005	0	3.75E-05	1518.34106901824	1	1	1	1	0	20	3	20	20	0.1	25	
377.005	0	4.375E-05	1391.41331087643	1	1	1	1	0	20	3	20	20	0.1	25	
378.005	0	2.5E-05	1823.33974311311	1	1	1	1	0	20	3	20	20	0.1	25	
379.005	0	3.75E-05	1497.44386355131	1	1	1	1	0	20	3	20	20	0.1	25	
380.005	0	3.75E-05	2825.41979711568	1	1	1	1	0	20	3	20	20	0.1	25	
381.005	0	2.5E-05	4408.46251998609	1	1	1	1	0	20	3	20	20	0.1	25	
382.005	0	3.75E-05	2486.97852712602	1	1	1	1	0	20	3	20	20	0.1	25	
383.005	0	3.75E-05	2937.43197713402	1	1	1	1	0	20	3	20	20	0.1	25	
384.005	0	3.75E-05	3186.88388599911	1	1	1	1	0	20	3	20	20	0.1	25	
385.005	0	3.75E-05	1960.58405595662	1	1	1	1	0	20	3	20	20	0.1	25	
386.005	0	3.75E-05	1432.3888824046	1	1	1	1	0	20	3	20	20	0.1	25	
387.005	0	3.75E-05	1371.62329194586	1	1	1	1	0	20	3	20	20	0.1	25	
388.005	0	3.75E-05	2018.08464398172	1	1	1	1	0	20	3	20	20	0.1	25	
389.005	0	3.125E-05	909.083934863935	1	1	1	1	0	20	3	20	20	0.1	25	
390.005	0	3.75E-05	651.049513496247	1	1	1	1	0	20	3	20	20	0.1	25	
391.005	0	5E-05	1097.40442575518	1	1	1	1	0	20	3	20	20	0.1	25	
392.005	0	3.75E-05	1662.21997036329	1	1	1	1	0	20	3	20	20	0.1	25	
393.005	0	3.75E-05	1763.52375322059	1	1	1	1	0	20	3	20	20	0.1	25	
394.005	0	3.75E-05	1616.52634653969	1	1	1	1	0	20	3	20	20	0.1	25	
395.005	0	3.125E-05	481.547375916397	1	1	1	1	0	20	3	20	20	0.1	25	
396.005	0	3.75E-05	731.382960368421	1	1	1	1	0	20	3	20	20	0.1	25	
397.005	0	3.75E-05	2170.48672003612	1	1	1	1	0	20	3	20	20	0.1	25	
398.005	0	3.75E-05	1815.10291196636	1	1	1	1	0	20	3	20	20	0.1	25	
399.005	0	3.75E-05	1064.51014169007	1	1	1	1	0	20	3	20	20	0.1	25	
400.005	0	3.75E-05	615.751958206116	1	1	1	1	0	20	3	20	20	0.1	25	
401.005	0	3.75E-05	1274.24550450662	1	1	1	1	0	20	3	20	20	0.1	25	
402.005	0	3.75E-05	1583.50641034217	1	1	1	1	0	20	3	20	20	0.1	25	
403.005	0	2.5E-05	2573.92878490917	1	1	1	1	0	20	3	20	20	0.1	25	
404.005	0	3.75E-05	1518.69925674848	1	1	1	1	0	20	3	20	20	0.1	25	
405.005	0	3.75E-05	1005.86158204505	1	1	1	1	0	20	3	20	20	0.1	25	
406.005	0	3.125E-05	875.866548400357	1	1	1	1	0	20	3	20	20	0.1	25	
407.005	0	3.75E-05	648.045041732617	1	1	1	1	0	20	3	20	20	0.1	25	
408.005	0	2.5E-05	1022.0589807369	1	1	1	1	0	20	3	20	20	0.1	25	
409.005	0	3.75E-05	1166.67697861862	1	1	1	1	0	20	3	20	20	0.1	25	
410.005	0	3.75E-05	1830.98908039148	1	1	1	1	0	20	3	20	20	0.1	25	
411.005	0	3.125E-05	1994.24256656939	1	1	1	1	0	20	3	20	20	0.1	25	
